user_uid,churn_proba,monetary_total,freq_total,tenure_days,orders_last_30d,main_city,sex,level,source
lzcyl9hgzxfqfcfxebjdqs6tvm,0.945,138.5,1,336,0.0,,,,website
lze4jshwxrevosbbqlhuqjnbc1,0.92,175.3,2,632,0.0,,F,intermediate,terze_parti
lzgwxz2qcjnbw0dg0fc5kazd6f,1.0,130.0,1,301,0.0,,,,website
lzhplsyjlrrhyoq5upwwpgaoeq,1.0,231.0,3,321,0.0,,,,website
lzkyqavaz8xjihtpzcbkz7kg3f,0.725,341.0,6,295,0.0,,,,website
lzl8opcxldes7tj4xaoywdayyo,0.87,241.0,5,689,0.0,,,,app
lzlaz2u6ayo8qibswymvania7i,0.875,212.0,7,311,0.0,,F,beginner,website
lzlo8cvyynfl9fznyuux6krktn,1.0,400.6,1,285,0.0,,,,website
lzm75ibj7syapseq8ibgrequu5,0.76,443.5,5,678,0.0,,M,beginner,app
lzmgrfr3kuegtdswgbahkzwhyh,0.93,228.6,1,229,0.0,,,,website
lzmrfbe8nxeghf1wrimj9md4uj,0.66,404.5,7,707,0.0,,M,expert,app
lznqyexjljbh6ij8nupiifei6r,1.0,303.0,1,641,0.0,,,,website
lznzhnuysjxl09rt8wbi15yyvc,0.765,210.0,5,690,0.0,,,,app
lzo67mu2nkzppxycvvcuv2b5by,0.995,463.0,1,324,0.0,,,,website
lzonkhzwukfqco9ucxgvj64ber,1.0,432.29999999999995,1,330,0.0,,,,website
lzoq6yqipjemke6quojrdop99b,0.7425,170.0,4,680,0.0,,,,app
lzpd8vbyoco8aqfafmaqgoakjy,0.775,415.2,8,725,0.0,,M,intermediate,app
lzq15kgb2hq5g8q7fmitsmy0cy,0.6572559523809528,180.0,1,319,0.0,,,,website
lzqqksb9hoaycuyondyq1o8rpz,0.995,126.0,1,301,0.0,,,,website
lzsgeswdcttunuzpgqfhimjqj1,0.925,625.1,4,645,0.0,,,,website
lzskpbnocko2f9hyus9brlxyzs,0.98,343.33000000000004,1,340,0.0,,M,beginner,website
lztpwn27mrp2gjbcak0dlfhycz,0.895,296.0,3,661,0.0,,,,app
lzvjowitnwmgbafzmsvud6rgio,0.97,183.5,2,683,0.0,,,,website
lzvjs6k1llxoukuomnaluzkuqn,0.835,276.6,4,647,0.0,,F,intermediate,website
lzwy8zqhp1zjesmwyyj03bvbcj,0.99,158.1,1,283,0.0,,,,welfare
lzxf864wa0seyvfkku9ocanqps,1.0,232.0,2,286,0.0,,,,app
lzyofyqmveaqur6drkqav0bhgz,1.0,142.3,1,634,0.0,,,,website
m02g2fbxubrjhnsnlbaqu1bzo8,0.94,157.0,2,661,0.0,,M,intermediate,app
m05zkvenjrnfweoqdfqcqjas9z,0.7245,271.5,1,359,0.0,,,,website
m06jmgsnuqphrkvkbmnl5tmksc,0.99,187.4,1,647,0.0,,,,website
m08ghum9ttzpl3hecj1sr1pqra,0.94,388.0,2,692,0.0,,,,website
m0a51zupv4so4sdpn9vdxzizcs,0.96,176.0,2,652,0.0,,,,website
m0c2vinecoz92tabk0ofitsm3g,0.765,787.5,13,688,0.0,,,,app
m0d9ow1vvvp8omvh0bplhmbpdo,0.9866666666666667,145.8,1,686,0.0,,,,website
m0ekzg8ssrnywv9wbbsphslmvk,0.99,698.0,1,637,0.0,,,,website
m0f4vpmp8gnindmm74oakra54f,0.955,145.6,1,345,0.0,,M,intermediate,website
m0mz4it81frviwxu6kkxighsqf,0.99,208.5,1,345,0.0,,,,welfare
m0nzzz7cgaphhmwgqtalbka15x,1.0,243.0,1,68,0.0,,,,website
m0ptljz9fjxkp4aosmtiaol48y,0.995,458.0,1,282,0.0,,,,website
m0trhwuqeaofowkvqbpzc699h4,0.9941666666666668,126.0,1,304,0.0,,,,website
m0xujtt53kdbobwknjdqtczujs,0.955,213.5,2,698,0.0,,,,app
m0ztqcdqmueiju88tfs1nccpdp,0.99,242.0,1,284,0.0,,,,website
m108cgiq2jzthqiirhaugbgfjr,0.7,632.4,11,709,0.0,,M,beginner,website
m10lanqevycufzwvxhqnan5msj,0.8710819124974831,144.0,1,359,0.0,,,,website
m1a6uqfjkydijcnr9ehphmtyzq,1.0,153.0,1,696,0.0,,,,website
m1g8dcg3wjuysa1vuj2wexgakx,0.865,596.0,3,311,0.0,,,,website
m1kfchtluwwfjxjugnmzg8sh6m,1.0,395.0,1,635,0.0,,,,website
m1lmzgpv3ppotchpn1rh9fgadm,0.995,141.0,2,307,0.0,,,,website
m1mkqeot9rw9bzym1li6v8vvy5,0.99,167.0,1,345,0.0,,,,website
m1qhx0jmsuhfzd24w9uv3ad8se,0.985,178.0,1,268,0.0,,,,website
m1qp8eyf1cd67oc3uwxuxc990r,0.86,429.1,6,683,0.0,,,,website
m1sffckjn1etvzypmk5msydque,1.0,378.9,1,640,0.0,,,,website
m1tm9oyxhtrvgw4jzpuoegksg6,1.0,126.0,1,347,0.0,,,,website
m1yfvmttwazjhahmunb7gt8ahh,0.82,300.0,4,305,0.0,,,,app
m1z8rgvodxthxnqyrxlqbraqou,0.9,168.5,2,631,0.0,,,,website
m21zls6i7jmmhasacs91xz6psk,0.975,1231.2,1,20,1.0,,,,website
m24il7krqdbkmaw3njkylpghah,0.9214166666666667,292.0,1,711,0.0,,,,website
m26ksbhlqtq0gbry9lqrxiv3t4,1.0,162.0,1,314,0.0,,,,website
m27gcyh1oabaaywskwz5xcyt8l,0.915,2964.59,4,659,0.0,,M,expert,website
m27jizg3l0hohtojlsobve4v5v,0.98,146.7,1,345,0.0,,F,intermediate,website
m2aoo6vbb8snglob6nchrce5up,0.975,212.0,1,327,0.0,,,,website
m2dhyao6zttsqxwuwvozthw8ds,0.985,448.0,1,328,0.0,,,,website
m2hl8q9wryt60xj73akmrdtvz5,1.0,222.7,1,267,0.0,,,,website
m2kvimnr7xnm2oohabcdcloeyr,0.9,439.5,4,692,0.0,,M,beginner,app
m2kxafoho4yj46uc7maldxwd1w,0.9660000000000001,176.0,2,344,0.0,,,,website
m2l0ms8slkxty7w7bo2c3kynjg,0.755,174.0,3,326,0.0,,,,app
m2lk4tpfh8h3tlfys13i4xk2r2,0.97,708.0,1,329,0.0,,,,website
m2mf4qjgpetl4gguuuwqrff1ko,1.0,202.8,1,367,0.0,,,,website
m2oneba6rompyuesz2ksmnfurt,0.88,299.8,3,652,0.0,,M,intermediate,app
m2qatvirxcumcitw81qxlhwybn,0.755,510.4,7,697,0.0,,,,app
m2rfltnylbhlooklkinzuwihmi,1.0,811.2,1,315,0.0,,,,website
m2t3nklpwgcuekrneaexcjshw3,0.975,298.2,3,647,0.0,,,,app
m2vldv0tvvy19ibqex5e8qj6gq,0.98,481.15,1,682,0.0,,,,website
m2xivpearty919hc7fjuhutuza,1.0,450.0,1,2,1.0,,,,website
m2z24s6cnovxhnnqxuvzp868tu,0.9375,822.0,1,280,0.0,,,,website
m32c9skzujzrbfkvtcztfmss98,0.965,155.5,1,321,0.0,,,,website
m34ajcchieef6dn3horpt0xygx,0.925,147.6,2,690,0.0,,,,welfare
m34tlpli3zzdtg77y1kneqgqsy,0.925,169.0,3,684,0.0,,M,beginner,website
m38hgiosbpfkohbn8lsdfzkvpq,0.85,132.0,2,692,0.0,,,,website
m3ar0ln1goatqeojo3fl4ki9dz,0.995,1497.0,2,666,0.0,,,,website
m3baj8mzf1vlu8fr71eyup8pyf,0.845,329.0,3,712,0.0,,F,beginner,website
m3comkagrtu7fvl90zemo9rogq,0.995,217.6,1,641,0.0,,,,website
m3ev45wiums3myknpq6wque1xt,0.9138068875783659,460.0,1,6,1.0,,,,website
m3jklexa91d5nvsiekyrcrdb3z,0.99,450.0,1,626,0.0,,,,website
m3moouzqjinia0yoyyjnth5fdo,0.98,596.0,1,281,0.0,,,,website
m3mviczwlamkcj6ipvw7lpse0y,0.9,148.0,2,677,0.0,,M,beginner,terze_parti
m3neaczwihs1ty0okvb3bajox9,0.94,1360.0,1,12,1.0,,F,,website
m3nkhwxv83vvsf02zodl9uek5y,1.0,132.0,1,643,0.0,,,,website
m3o8bmxcciyhkvmlbdbx6qy8yd,0.9325,170.0,3,690,0.0,,,,website
m3pyooswq0uppvwwy0yq3irjeo,0.9,130.0,2,261,0.0,,M,intermediate,website
m3qopsh0xxfayabe1mb2487juk,0.995,265.1,3,698,0.0,,,,website
m3zsjzirpqhgyyo9kdj5gyjsy7,0.995,639.7,1,647,0.0,,,,website
m44kybhj6uglcszrg2zw3hpk0h,1.0,146.0,1,703,0.0,,,,website
m45iobjlvzbjp2iekgpakmx2qd,0.945,228.0,3,690,0.0,,,,website
m49suostzugdpbjpntsnjpiqpf,1.0,150.5,3,666,0.0,,,,app
m4an8zi6lhecs5gwbo2wmsiqq0,0.996,202.0,2,686,0.0,,,,website
m4bpl0ziduy2ig81xasbr5a5vm,1.0,258.0,1,633,0.0,,,,website
m4csd5pkugf7wjxw2aqpqdzufz,1.0,355.35,1,266,0.0,,,,website
m4cyg5q7usgb8ewq5hypb7hy4p,0.945,207.0,2,645,0.0,,,,website
m4fy0s3k8esi1hhmspxebfcizu,0.99,1128.0,1,659,0.0,,,,website
m4glyj2iuepsg4pva6n0ffrls3,1.0,176.4,1,715,0.0,,,,website
m4h1ogdrebvbe8b4bftwbd58mt,0.97,391.0,1,314,0.0,,,,website
m4jkwkv4bbn0u0vgvv0vwqmrr6,0.665,496.0,5,696,0.0,,,,app
m4l1u6ztzbsu1uheinyjgruezi,0.925,127.0,3,697,0.0,,F,beginner,app
m4ldjyt0doqn66rtyisykwcnd6,0.91,559.0,4,723,0.0,,,,website
m4lmilithkqrkbkiciptfn4xsy,0.715,1898.0,23,673,0.0,,,,app
m4lx0akiimuor7fgpohjsuiahz,1.0,725.3499999999999,1,282,0.0,,,,website
m4mavadrznpbvbwapt0txybgrj,0.87,346.0,1,336,0.0,,F,beginner,app
m4n3r5e4lkraggfpotuzh4tubx,0.85,377.5,6,247,0.0,,,,website
m4o4dwg1zih1e6ct37av1naxtw,0.985,1547.0,2,390,0.0,,,,website
m4qrgiknsyu90hdwqbbmfm3jom,0.75,173.0,3,645,0.0,,F,expert,app
m4s1zbcu3afbs7npd59w69cal2,0.94,144.0,1,359,0.0,,F,beginner,website
m4vboz4w5vm8pjjanf3bnfdvbb,0.955,509.0,1,321,0.0,,,,app
m4w0jtsuglyrt4hcphevdpnhhx,0.95,134.3,2,645,0.0,,,,app
m4w79r2tirr3khrujvvii2gtvt,0.68,325.0,7,710,0.0,,,,app
m4xr0wmdh0duywoijzgrrkapos,1.0,232.0,1,271,0.0,,,,website
m4xys7xp4noozdsdtxeyrqvljh,1.0,239.4,1,14,1.0,,,,website
m4yga1dbixq1o0grubojiw5llb,0.92,146.0,4,683,0.0,,M,expert,website
m53l1rxprnnrxoosfwfjcaaiyo,0.87,442.0,1,630,0.0,,F,beginner,website
m5aqrutufnmm0hk6ptil8knx5g,0.965,248.8,3,636,0.0,,,,website
m5b6mqpj2fhxlejquricn4957l,1.0,322.5,2,683,0.0,,,,website
m5bxae5xsypmlif3mjycegjcue,0.945,401.6,4,280,0.0,,,,website
m5i0djf3tborkxfvdutj1eixzq,0.95,267.8,2,351,0.0,,,,website
m5ibmi3hfdgrqqklao5bnqdeol,0.885,377.0,4,290,2.0,,,,website
m5kbn5fsmdgngl5qfytgrtkayz,0.89,996.0,5,332,0.0,,,,website
m5l4sfe6dkv5avguh1rqyb7xb0,0.98,560.0,1,289,0.0,,,,website
m5lvt811mszkjpxtieg8o6chrf,0.815,394.0,8,359,0.0,,,,website
m5mumb9sjfhc4mpdcooqftegs9,1.0,193.0,1,629,0.0,,,,website
m5nqer6x4lye55ficudruymipq,1.0,524.8,2,651,0.0,,,,website
m5oaawldmon5a9bqxlnptyle6j,0.95,296.0,4,252,0.0,,,,website
m5pn3wpjwqbj6ixuyhvkrplqts,0.955,195.0,2,319,0.0,,,,website
m5q2yituj0gtvjyd9rqcprcyiq,0.99,335.0,1,277,0.0,,,,website
m5rzjayni0v7wmequ65uvpy0gv,0.915,380.0,6,714,0.0,,,,app
m5t0ouo7uiopkavq3auyeewcyl,0.955,345.5,5,701,0.0,,,,app
m5t28kjcxetaa0pk7jbiktkmwa,1.0,150.5,1,255,0.0,,,,website
m5t3ehki5xfhxc0mdph9tf1lo8,1.0,128.9,1,684,0.0,,,,website
m5v2xffh3bybigsyxerkjiozyf,1.0,582.0,1,672,0.0,,,,website
m5wsbnwqofnz7cwnnwc6ewmv34,0.665,697.4,8,709,0.0,,,,website
m5z870v0bpekw4pik0vtnx6qmn,0.74,175.7,3,646,0.0,,,,app
m62vbqjeukyjibbrxjsf8axavh,0.99,321.0,1,275,0.0,,,,website
m62xfl3h5rv001odfmoa9qkx8m,0.965,349.0,1,312,0.0,,,,website
m67hlsgdvpz7jkp8x1fz3ulrww,0.95,233.0,1,300,0.0,,,,website
m68c0vv1etxulj7wwhwdswooq6,0.945,367.0,1,327,0.0,,F,intermediate,website
m6a8zv2avbemvri8ocn8dvjmay,0.73,716.0,3,290,0.0,,,,website
m6arecyf9wy8ddfhtmzevz5mss,0.925,140.5,2,663,0.0,,,,app
m6fl42i9q5njvzjsh1g1dlzggo,0.855,458.0,8,655,0.0,,,,app
m6hzopi3iaeaf6au3y2erdxmv3,0.72,296.0,2,723,0.0,,,,website
m6iexeaadwmajneeoozbcdxprk,0.865,138.5,3,712,0.0,,,,terze_parti
m6kqysqmjceciny1m2semqe6wu,0.995,127.4,1,365,0.0,,,,website
m6povdt5wya2rxrogzeczejcsj,0.9925,166.0,1,618,0.0,,,,website
m6pvgxpff2ulgc1pxaflijotun,1.0,165.0,1,666,0.0,,,,website
m6qi5nvefhyqgs4ojr0zhn6wsv,0.8,154.0,3,618,0.0,,,,app
m6rxfmv4bmdds5vx4nvivair6m,0.815,2030.8,5,663,0.0,,,,website
m6spgm4bq8qjpssb9i6xj4klpi,0.865,343.95,5,681,0.0,,,,app
m6uzp3xmkkan0agtc7zqejqgov,0.895,510.0,1,243,0.0,,,,website
m6wu0zbsh4ovjulsq8neg4gyzs,0.87,422.0,2,694,0.0,,,,website
m6wxrxcpecymyyvynzgopchpln,0.82,195.0,1,117,0.0,,,,website
m6xlxoiufdbrftujbf3qclviiq,0.77,324.5,9,303,0.0,,,,website
m6xtxzvitcnppd3wfjyopkxkbw,0.72,787.9,6,625,0.0,,,,website
m6y1mew4pnwbmhyu3saknomngs,0.8725,155.8,3,683,0.0,,,,app
m6zibfb9vqteb4gmnwo4midvqr,0.86,232.2,1,276,0.0,,,,app
m75aaxrwq7gmwnp2i0mywwredx,0.71,582.0,10,688,0.0,,,,website
m7a7rdna28odod1xyfisxcykvw,0.98,596.0,1,307,0.0,,,,website
m7dcqn6hz3w4i4c6ykvbigybqs,0.905,232.0,1,660,0.0,,,,app
m7dnwo5ifru4ofxydkx9fvy7by,0.885,781.94,5,265,0.0,,F,intermediate,website
m7lag187dpnboxjtcjd52aodoq,0.845,537.0,4,319,0.0,,M,beginner,app
m7nxfcevdkaep2lsifakxcr3yc,0.98,202.2,1,303,0.0,,F,intermediate,website
m7o8qg1kmqygcubnmrozrrzucw,0.835,393.5,2,656,0.0,,,,website
m7qpaftvrpfhtbwy2fat5ccfvx,0.7975,134.0,2,692,0.0,,,,app
m7rudltitogcw7ybdpp1p3iqpf,0.9683333333333333,952.0,1,271,0.0,,,,website
m7stmfvnfzv8p9xdhynhyge840,0.905,211.3,1,265,0.0,,,,app
m7tlawytfkrrvemx1qbpe2hjwg,0.885,216.0,4,361,0.0,,F,beginner,website
m7w5lejbn0zvflgaiwuoutswoo,0.975,364.5,6,690,0.0,,,,app
m7zwol55lkux3v4ksmkssuca55,1.0,209.0,2,609,0.0,,,,website
m87h3ndqphsdn30jegsouvejbl,0.93,483.58,2,343,0.0,,F,beginner,website
m888oxdmcdpjuwdsfefswbkmds,0.79,194.0,1,335,0.0,,,,app
m8a906nt5dhlo7rrz5xuzu2i0r,0.995,178.0,1,246,0.0,,,,website
m8dahgvnxaf2yddkprqx0fz4qd,1.0,298.8,1,251,0.0,,,,website
m8hvsoiaq3m5pwxuwpri3qaquz,1.0,341.0,1,694,0.0,,,,website
m8isbaulvtenazrdasrk8iyx8s,0.995,223.85,1,3,1.0,,,,website
m8lnzzzrqefebrqpxibjworw5s,1.0,811.25,1,670,0.0,,,,website
m8ni827lgpekx8kbpaqotfjagi,0.815,265.0,4,290,0.0,,,beginner,website
m8vpco9gh1mvuylzf4nxlnwt1v,1.0,163.0,1,288,0.0,,,,website
m8vxygxznaw4xax6sqolvmzha1,0.895,333.0,2,618,0.0,,,,app
m8zmmqrpqfnrkd8o5l7ajg5xp4,0.96,170.5,2,331,0.0,,F,beginner,website
m90xusntcke61fcwi9vseuosfh,1.0,263.0,1,247,0.0,,,,website
m94rsjwdh5fk0uamlwuzx2rqnk,0.745,222.0,4,681,0.0,,,,app
m95uiuuvmgfgmottfyqbpnvm8a,0.99,630.0,1,321,0.0,,,,website
m96uswtfxnxy2jpux2c8fytzjp,0.9925,165.0,3,689,0.0,,,,website
m988dvpmcbv6vpyqdo1pu0l5xm,0.9425,246.0,2,650,0.0,,,,website
m9bhtozszvy9wnsm3iqssnmqqx,0.845,310.9,4,673,0.0,,F,intermediate,website
m9hzstwzx1uajphczwjqxvfupn,0.7299761904761906,228.0,2,327,0.0,,,,app
m9iqnmhhphhe2msi1qrennjulb,0.985,165.0,3,304,0.0,,,,website
m9m9jsoog5s5vjmpxwz9cqedxg,1.0,150.7,1,343,0.0,,,,website
m9nz5lqkmnpryuqp1dyfjrcwpq,1.0,149.4,1,290,0.0,,,,website
m9pbrkiqgeqy445t0nyvtatfwh,0.985,460.0,1,10,1.0,cene,F,expert,website
m9pwqlyzbcyipj5zfaexbnfsaw,0.955,227.0,1,324,0.0,,,,website
m9q3hfwuruojgybdicwibnnggg,0.7625,167.5,3,698,0.0,,,,website
m9rsyjfegyshqfhtd7xm94ystt,0.94,170.45999999999998,1,365,0.0,,F,beginner,website
m9tjudyqpbx8kdogc7anv1tnm9,0.865,149.0,1,255,0.0,,,,app
m9v6c6pxspc23bggqxsfk5ntgy,0.715,471.0,9,683,0.0,,,,app
m9vt0kh0q9g4f09nmr7gjawalc,0.74,230.5,4,695,0.0,,M,expert,app
m9wskoutduc7tmlfjebmbvlvwx,0.72,196.5,4,712,0.0,,,,app
m9ypdsg4acoeojckwj4ksv7zme,0.815,507.5,2,705,0.0,,,,app
ma09biymtawqksxdqeyrrzbtlz,0.89,169.0,2,645,0.0,,,,website
ma09vhcojwqiy6rhbb1xnbjsjv,0.75,372.9,3,241,0.0,,,,website
ma1jjwmnawmnnowhafylv7sgga,0.925,181.8,2,593,0.0,,M,intermediate,website
ma1peitcnzfdur6mpye89dp2lp,0.71,269.9,3,676,0.0,,,,app
ma2cfp9attqqhtjxfqcq8mg2hj,0.7557817460317462,126.0,1,294,0.0,,,,website
ma2jvgxvuqesi1p8eni0a4jzqx,0.67,1193.8,14,712,0.0,,,,app
ma46g8yboufu0fftptbkc2q2u8,0.765,252.5,4,635,0.0,,,,app
ma7xf78mcitarnommvrftizhtn,0.965,138.6,2,323,0.0,,,,app
ma921qliquxomykgbhcdnrr5vz,0.915,159.2,2,303,0.0,,,,app
maadvzgojumrxz4o5gujxgffhq,0.985,152.0,1,658,0.0,,,,website
mabeby08uvw5aadmh26v5hocyz,0.94,295.4,4,719,0.0,,,,website
madslwc28ewk97pnwrfc0y3gce,1.0,736.0,1,234,0.0,,,,website
maehvystpcg9eq1m18qouqiesf,0.985,246.0,1,227,0.0,,,,website
maggcydanur9uclz2upeakgvrb,1.0,1004.0,1,321,0.0,,,,website
mahkuws6rdgm5w4h9pcngx2nh5,0.985,172.0,2,640,0.0,,,,website
mahllan30zpcmkubx4j9q7o15f,0.99,238.0,1,294,0.0,,M,beginner,website
mahnhfwd8wg48ex7ocfvi6rhwy,0.79,361.5,7,651,0.0,,,,welfare
mahxmi00xhmjakdmyjggai9u4i,0.985,401.5,1,755,0.0,,,,website
mal4szem73gz5m1bn7vv9puslr,1.0,493.0,1,635,0.0,,,,website
malb2n1cjlsjoulxgtgctwloof,0.855,463.0,2,639,0.0,,,,app
maljr0dluerxld9gorn3bh8oib,0.93,605.4,2,270,0.0,,,,website
maljrwze4fpxzfp7sdvomknfrt,0.79,526.3,11,707,0.0,,,,website
malolufrz9dzqtwbrc7bwfr90e,0.74,318.0,3,323,0.0,,,,app
malvbnxza9gga1zs3myuic6ay4,0.935,311.5,6,708,0.0,,,,app
malw05vafqh0hgc2j21nqpxiub,0.975,149.3,1,320,0.0,,,,website
mampje92xlotvptnpxvmxic8yo,0.995,180.0,1,267,0.0,,,,website
mams97aoqhnkvev1mbsdjfclkk,0.995,247.0,1,684,0.0,,,,website
mamts0qyoyuvcxab4tixpqavpp,0.93,274.0,4,712,0.0,,,,website
mansqflurcdjpzj5mdptn27cm3,0.925,170.0,2,632,0.0,,,,website
maocayu0jdcf8tus05rmhhwszj,0.85,177.0,1,317,0.0,,,,app
map22qc3exoqauebz248ztwoaw,0.885,686.8,1,279,0.0,,,,website
mapzgtzm2jajkfjjpwf3xwcxd0,0.995,360.0,1,283,0.0,,F,intermediate,website
mar1nzese7pmrey2yxxfcjg1tg,0.995,354.54999999999995,1,254,0.0,,,,website
masasrtgdadohbc2a1o6u7jdjd,0.695,389.5,1,17,1.0,,,,app
masbdev2pmsysgnucprkzhg8yx,0.78,126.0,1,314,0.0,,,,app
masx7828jayey5qml1xcdvdzli,0.835,419.2,4,323,0.0,,,,app
maulb3cxiluyy5ld5lzc73mt14,1.0,330.0,1,255,0.0,,,,website
mawafsfmnonghoahxuww8u0fbv,0.93,1598.95,5,370,2.0,,,,website
mawootdpcluq1pch0tm7cuabrv,1.0,140.95,1,645,0.0,,,,website
mawtgjtfufzrxokxohp5efruba,0.96,408.5,2,692,0.0,,,,website
mawudxc8eqqb7eic1fwrpdnbrf,0.965,181.0,2,324,0.0,,,,website
mawzihfi86tn1wep7hncqshr1i,1.0,821.3,1,636,0.0,,,,website
maygpxni4atjm3ymhvepiexuv6,0.8710819124974831,144.0,1,359,0.0,,,,website
mayx7m4zqcs0nuwrkmk6alpooi,0.8925,264.0,1,359,0.0,,,,app
mazxeyrdkbsr4yokxmai96f3m8,0.995,420.0,3,665,0.0,,,,website
mb4khouiexdijx1eehluohxejh,0.775,660.0,5,684,0.0,,,,app
mb5slgxlpofetgohnfyp59qv7a,0.97,141.5,1,684,0.0,,,,app
mb6upshcdwf6whry15snxjrgzu,1.0,706.0999999999999,1,247,0.0,,,,website
mb70pm2dwwb8kodawwxe0nnerb,0.925,150.0,3,302,0.0,,,,website
mb8olk03vhqpj8qvkpyenzovu4,0.94,663.0,1,348,0.0,,,,website
mb9wrwnqjqs0g3uek2bwrdbsa8,0.98,130.8,2,344,0.0,,M,intermediate,website
mbaa7amjhbsnobhzeydtiisfd6,0.915,584.25,1,287,0.0,,,,website
mbb2tw6qyruguvjz0tn743fybo,1.0,409.0,1,643,0.0,,,,app
mbb5ghg3f4tcikstlpnkoo0p5j,0.88,251.0,1,336,0.0,,,,website
mbcqyrej2pv9cthsfyct0aqv71,0.985,150.0,1,670,0.0,,,,website
mbdy75plyghhymxx6tzgcwfb5v,0.995,234.5,2,338,0.0,,,,app
mbfmurlo6xdvvkxrbnsndkz8i3,0.935,128.0,1,208,0.0,,,,website
mbfwzwxcwxacq6boaewkbjfheq,1.0,177.0,1,324,0.0,,,,website
mbhw7lalytf9y0wec8aqgoz6sw,1.0,169.0,1,253,0.0,,,,website
mbibdpjor2znkwbqphplkfxbb4,0.965,212.0,2,309,0.0,,,,website
mbioehmvorvcdyhcfp2nlxdiv8,0.975,219.4,2,702,0.0,,,,website
mbizcszlnvrkfegmeixtcxhklf,0.975,356.0,2,643,0.0,,M,beginner,app
mbky1luafsfbltniifviylatnc,0.8525,171.4,3,619,0.0,,,,app
mbla8i2wqur3fyuuhyhdowhsna,0.9558333333333333,130.0,1,638,0.0,,F,beginner,website
mbmy4e6v2jaysurmrestck6cey,0.84,413.0,4,685,0.0,,M,intermediate,app
mbnoqvpofhxsfkmaqfqdnov70p,0.97,240.0,1,699,0.0,,,,website
mbt939sahrbnsqgy4imfxpwj2k,0.99,207.0,1,302,0.0,,,,website
mbu3ej9xujywt6mqelhy67fafz,0.915,510.9,5,299,0.0,,M,intermediate,website
mbub8iulcbr17qn5wpaj0rgsml,0.7,338.25,1,311,0.0,,,,website
mbussxhxoluqteo8e5vflcdzkj,0.99125,1040.0,1,13,1.0,milano,M,expert,website
mbvaj0geyhpedqymbbj0rxl3ns,0.955,860.0,1,336,0.0,,,,website
mbvmsmtjdbd3otzvkqsrd51sr3,0.99,2720.0,1,57,0.0,,,,website
mbwahyyoxfyppn0ypyqlm0bm34,0.845,216.0,3,656,0.0,,,,app
mbwsyqdokxzs88bpkoysjzoqfv,1.0,141.0,1,667,0.0,,,,website
mbxgfkx7mucuihpt2wpza3gmzo,0.745,134.5,8,674,0.0,,,,website
mbxwq1yeyrvd2aih0gueaqcoen,0.835,1235.5,13,346,0.0,,M,beginner,terze_parti
mbxzqdxqzinyrgw4utizdo4fju,1.0,224.0,1,691,0.0,,M,beginner,website
mby16sq9wunz8bgdqubkxnoxwt,0.975,209.0,1,638,0.0,,,,website
mbyzdwa2o8dajg2azwlsaotamv,0.95,221.0,1,842,0.0,,,,website
mc0kt73lhepwcdmv9roh8e1vef,0.84,327.0,7,666,0.0,,,,app
mc3nxgyvbjzkdrbln7ydd4sula,0.775,247.1,4,685,0.0,,,,app
mc6bqgkc9mb0muzn7igvipqqmx,0.865,219.0,4,641,0.0,,,,app
mc6nlgeimtewve8gn90eiw6gzp,0.875,309.6,1,659,0.0,,,,website
mc7h3hm4gtbmxellz8pwkraxhn,0.885,743.9000000000001,2,392,0.0,,,,website
mc7vgsufoimyo1iw4oiikuhn8k,0.935,142.0,3,277,0.0,,,,website
mca4e8tfztmpdjyeqabynetghf,0.84,151.0,3,701,0.0,,,,app
mca6qanzrnsuazw7fnkzismjlo,0.945,140.0,1,639,0.0,,M,beginner,app
mcbamyw24cq4tjbrevogpjtav2,0.995,588.0,1,597,0.0,,,,website
mcbwg6ucamgyekm7hdotednoms,1.0,843.0,1,315,0.0,,,,website
mcby76bg1cwyw0xyv4q9bwycls,0.85,266.3,4,670,0.0,,,,website
mcdgmctwfnuja1cntbri8tjoec,0.85,745.0,16,681,0.0,,,,website
mcdnfdadysellt1ex9f1qzee2q,0.735,276.0,3,319,0.0,,,,app
mcehg7hshlbdye97crp01jskvq,0.93,280.8,1,340,0.0,,,,app
mcexwmm8v6x6rzdagngndjk0dd,0.93,278.0,2,661,0.0,,,,website
mcfbmobc54epsygsmw1bwrub6u,0.9223703934953934,474.3,1,4,1.0,,,,website
mcgalgmwzwf6jo3ndthftbksvh,0.995,298.0,1,305,0.0,,,,website
mcgrshjhmjzta1ia58ajpifqim,0.99,153.9,1,342,0.0,,,,website
mcgymhqsksaz2qcxvqkzenawhg,0.91,222.0,3,326,0.0,,,,website
mch1plt5btsrlussjdklhw402s,0.745,280.1,8,707,0.0,,,,app
mchitaehqbe0vzidzogwl1momm,0.98,259.0,2,359,0.0,,F,intermediate,website
mci2f4ifnjufjo8oxzx9zon6je,0.93,321.0,6,686,0.0,,,,app
mcicqblcmcmxfzudz4wipkxsyo,1.0,234.0,1,645,0.0,,,,website
mcidktsinpea2asxbs0f3ubfdw,0.92,217.0,1,347,0.0,,,,website
mciyjfysirttr9vapsowxbxiqm,0.86,485.0,2,321,0.0,,,,website
mcj01vzddjaess3cffgjsryfkx,0.835,415.2,7,715,0.0,,,,website
mcjkrzzizscwrwds9dc43qcquo,0.98,307.9,4,673,0.0,,,,website
